entity_type,entity_name,chartmetric_entity_id,variable_name,platform,geo_scope,geo_label,period_label,aggregation_rule,aggregated_value,unit,qoq_change,yoy_change
artist,Khaid,8358898,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,2492.0,followers,-1110.0,
artist,Khaid,8358898,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,1799.0,followers,1916.0,-693.0
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,19296.0,views,,
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,7493.0,views,-2048.0,-11803.0
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,56202.0,views,36906.0,
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,6986.0,views,-507.0,-49216.0
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,18888.0,views,-37314.0,
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,7766.0,views,780.0,-11122.0
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,9541.0,views,-9347.0,
artist,Khaid,8358898,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,7297.0,views,-469.0,-2244.0
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,47000.0,subscribers,,
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,36000.0,subscribers,-22000.0,-11000.0
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,37000.0,subscribers,-10000.0,
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,50000.0,subscribers,14000.0,13000.0
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,46500.0,subscribers,9500.0,
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,50900.0,subscribers,900.0,4400.0
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,58000.0,subscribers,11500.0,
artist,Khaid,8358898,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,49000.0,subscribers,-1900.0,-9000.0
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,180.0,followers,,
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,306.0,followers,-110.0,126.0
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,303.0,followers,123.0,
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,536.0,followers,230.0,233.0
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,264.0,followers,-39.0,
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,0.0,followers,-536.0,-264.0
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,416.0,followers,152.0,
artist,Korede Bello,161462,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,251.0,followers,251.0,-165.0
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,48705.0,followers,,
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-40661.0,followers,10321.0,-89366.0
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,34365.0,followers,-14340.0,
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-22290.0,followers,18371.0,-56655.0
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-81391.0,followers,-115756.0,
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,23888.0,followers,46178.0,105279.0
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-50982.0,followers,30409.0,
artist,Korede Bello,161462,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-1172.0,followers,-25060.0,49810.0
artist,Korede Bello,161462,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,82.0,followers,,
artist,Korede Bello,161462,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,39.0,followers,-43.0,
artist,Korede Bello,161462,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,10.0,followers,,-29.0
artist,Korede Bello,161462,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,0.0,followers,-39.0,
artist,Korede Bello,161462,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,27.0,followers,,
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,25125.0,followers,,
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1082.0,followers,-1416.0,-24043.0
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,21890.0,followers,-3235.0,
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,3263.0,followers,2181.0,-18627.0
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,11245.0,followers,-10645.0,
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,2566.0,followers,-697.0,-8679.0
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,2498.0,followers,-8747.0,
artist,Korede Bello,161462,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,2709.0,followers,143.0,211.0
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,231811.0,listeners,,
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-95958.0,listeners,-67478.0,-327769.0
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-298443.0,listeners,-530254.0,
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-21416.0,listeners,277027.0,
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-61153.0,listeners,,-39737.0
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-28480.0,listeners,-7064.0,
artist,Korede Bello,161462,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,89815.0,listeners,150968.0,118295.0
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,0.0,followers,,
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,30912.0,followers,3585.0,30912.0
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,122823.0,followers,122823.0,
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,49180.0,followers,18268.0,-73643.0
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,27328.0,followers,-95495.0,
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,61425.0,followers,12245.0,34097.0
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,27327.0,followers,-1.0,
artist,Korede Bello,161462,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,132680.0,followers,71255.0,105353.0
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,700000.0,likes,,
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,426851.0,likes,88755.0,-273149.0
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,721621.0,likes,21621.0,
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,407189.0,likes,-19662.0,-314432.0
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,250675.0,likes,-470946.0,
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,2497794.0,likes,2090605.0,2247119.0
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,338096.0,likes,87421.0,
artist,Korede Bello,161462,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,1405000.0,likes,-1092794.0,1066904.0
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,-991.0,followers,,
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,-3178.0,followers,1919.0,-2187.0
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,-10826.0,followers,-9835.0,
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,-2545.0,followers,633.0,8281.0
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,-8427.0,followers,2399.0,
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,-2938.0,followers,-393.0,5489.0
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,-5097.0,followers,3330.0,
artist,Korede Bello,161462,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,-9747.0,followers,-6809.0,-4650.0
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,10886.0,views,,
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,6096.0,views,235.0,-4790.0
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,6971.0,views,-3915.0,
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,5571.0,views,-525.0,-1400.0
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,6748.0,views,-223.0,
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,5055.0,views,-516.0,-1693.0
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,5861.0,views,-887.0,
artist,Korede Bello,161462,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,4621.0,views,-434.0,-1240.0
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,9000.0,subscribers,,
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,2134.0,subscribers,-850.0,-6866.0
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,3000.0,subscribers,-6000.0,
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,1975.0,subscribers,-159.0,-1025.0
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,6842.0,subscribers,3842.0,
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,1957.0,subscribers,-18.0,-4885.0
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,2984.0,subscribers,-3858.0,
artist,Korede Bello,161462,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,1920.0,subscribers,-37.0,-1064.0
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,102.0,followers,,
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,177.0,followers,-17.0,75.0
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,113.0,followers,11.0,
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,270.0,followers,93.0,157.0
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,108.0,followers,-5.0,
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,214.0,followers,-56.0,106.0
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,194.0,followers,86.0,
artist,Lady Donli,629778,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,-2434.0,followers,-2648.0,-2628.0
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,157.0,followers,,
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-642.0,followers,590.0,-799.0
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,390.0,followers,233.0,
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-964.0,followers,-322.0,-1354.0
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-1692.0,followers,-2082.0,
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-753.0,followers,211.0,939.0
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-1232.0,followers,460.0,
artist,Lady Donli,629778,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-461.0,followers,292.0,771.0
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,40.0,followers,,
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,21.0,followers,20.0,-19.0
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,24.0,followers,-16.0,
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,15.0,followers,-6.0,-9.0
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,22.0,followers,7.0,
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,1.0,followers,,
artist,Lady Donli,629778,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,12.0,followers,-10.0,11.0
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,1395.0,followers,,
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,714.0,followers,301.0,-681.0
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,1110.0,followers,-285.0,
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,768.0,followers,54.0,-342.0
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,646.0,followers,-464.0,
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,592.0,followers,-176.0,-54.0
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,413.0,followers,-233.0,
artist,Lady Donli,629778,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,433.0,followers,-159.0,20.0
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,318.0,listeners,,
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,32737.0,listeners,46897.0,32419.0
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,17511.0,listeners,17193.0,
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,4545.0,listeners,-28192.0,-12966.0
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-36379.0,listeners,-53890.0,
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-29974.0,listeners,-34519.0,6405.0
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-14160.0,listeners,22219.0,
artist,Lady Donli,629778,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,-3583.0,listeners,26391.0,10577.0
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,254.0,followers,,
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,-37.0,followers,23.0,-291.0
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,37.0,followers,-217.0,
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,-24.0,followers,13.0,-61.0
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,-83.0,followers,-120.0,
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,-49.0,followers,-25.0,34.0
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,-60.0,followers,23.0,
artist,Lady Donli,629778,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,-34.0,followers,15.0,26.0
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,14700.0,likes,,
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,7800.0,likes,-6900.0,
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,1205.0,likes,,-6595.0
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,414.0,likes,-7386.0,
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,721.0,likes,-484.0,307.0
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,1684.0,likes,1270.0,
artist,Lady Donli,629778,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,924.0,likes,203.0,-760.0
artist,Lady Donli,629778,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,16.0,followers,-42.0,
artist,Lady Donli,629778,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,58.0,followers,,
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,2122.0,views,,
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,1524.0,views,21.0,-598.0
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,1752.0,views,-370.0,
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,1739.0,views,215.0,-13.0
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,1432.0,views,-320.0,
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,1878.0,views,139.0,446.0
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,1503.0,views,71.0,
artist,Lady Donli,629778,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,1610.0,views,-268.0,107.0
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,120.0,subscribers,,
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,82.0,subscribers,8.0,-38.0
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,90.0,subscribers,-30.0,
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,97.0,subscribers,15.0,7.0
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,93.0,subscribers,3.0,
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,70.0,subscribers,-27.0,-23.0
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,74.0,subscribers,-19.0,
artist,Lady Donli,629778,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,22.0,subscribers,-48.0,-52.0
artist,Libianca,3976019,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,1315.0,followers,,
artist,Libianca,3976019,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,1693.0,followers,-86.0,378.0
artist,Libianca,3976019,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,1632.0,followers,317.0,
artist,Libianca,3976019,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,2268.0,followers,575.0,636.0
